Timestamp(ms),Current(uA)
17577.04,14080.170
17577.05,13751.938
17577.06,13470.913
17577.07,13236.949
17577.08,13003.188
17577.09,12816.326
17577.1,12676.265
17577.11,12489.630
17577.12,12256.519
17577.13,12303.125
17577.14,11883.964
17577.15,11883.964
17577.16,11465.460
17577.17,11326.105
17577.18,11279.670
17577.19,11140.413
17577.2,11186.823
17577.21,15161.449
17577.22,16057.920
17577.23,16057.920
17577.24,15491.387
17577.25,15067.254
17577.26,14596.768
17577.27,14220.963
17577.28,13986.349
17577.29,13892.561
17577.3,13798.804
17577.31,13190.181
17577.32,13049.925
17577.33,12816.326
17577.34,12676.265
17577.35,12349.738
17577.36,12303.125
17577.37,11790.906
17577.38,11651.381
17577.39,11651.381
17577.4,11419.000
17577.41,11279.670
17577.42,11186.823
17577.43,11186.823
17577.44,10954.850
17577.45,10815.763
17577.46,13798.804
17577.47,15868.945
17577.48,15632.910
17577.49,15491.387
17577.5,15067.254
17577.51,14690.800
17577.52,14361.828
17577.53,14033.256
17577.54,13751.938
17577.55,13470.913
17577.56,13283.727
17577.57,12956.461
17577.58,12816.326
17577.59,12582.931
17577.6,12349.738
17577.61,12116.749
17577.62,12303.125
17577.63,11883.964
17577.64,11790.906
17577.65,11558.404
17577.66,11419.000
17577.67,11279.670
17577.68,11233.243
17577.69,11186.823
17577.7,10908.479
17577.71,10815.763
17577.72,10676.749
17577.73,10954.850
17577.74,15444.229
17577.75,15916.177
17577.76,15680.101
17577.77,15397.078
17577.78,14973.092
17577.79,14737.828
17577.8,14267.910
17577.81,13892.561
17577.82,13564.556
17577.83,13283.727
17577.84,13049.925
17577.85,12863.029
17577.86,12629.594
17577.87,12442.991
17577.88,12396.361
17577.89,12209.921
17577.9,11977.054
17577.91,11883.964
17577.92,11697.881
17577.93,11419.000
17577.94,11419.000
17577.95,11279.670
17577.96,11186.823
17577.97,11094.010
17577.98,10908.479
17577.99,14831.909
17578,16010.664
17578.01,15821.723
17578.02,15538.553
17578.03,15161.449
17578.04,14784.864
17578.05,14549.764
17578.06,14080.170
17578.07,13939.450
17578.08,13517.730
17578.09,13330.511
17578.1,13236.949
17578.11,12863.029
17578.12,13611.390
17578.13,16957.324
17578.14,16720.354
17578.15,16294.321
17578.16,15963.417
17578.17,15538.553
17578.18,15255.676
17578.19,14926.022
17578.2,14549.764
17578.21,14314.865
17578.22,13939.450
17578.23,13798.804
17578.24,13611.390
17578.25,12909.741
17578.26,12816.326
17578.27,12863.029
17578.28,12676.265
17578.29,12489.630
17578.3,12163.331
17578.31,12116.749
17578.32,11883.964
17578.33,11744.390
17578.34,11651.381
17578.35,11372.549
17578.36,11233.243
17578.37,11186.823
17578.38,14878.962
17578.39,16105.184
17578.4,15821.723
17578.41,15349.936
17578.42,15161.449
17578.43,14643.779
17578.44,14267.910
17578.45,14080.170
17578.46,13705.080
17578.47,13564.556
17578.48,13330.511
17578.49,13143.421
17578.5,12816.326
17578.51,12536.276
17578.52,12396.361
17578.53,12116.749
17578.54,12116.749
17578.55,11883.964
17578.56,11604.888
17578.57,11511.928
17578.58,11511.928
17578.59,11233.243
17578.6,11047.615
17578.61,10862.117
17578.62,11001.229
17578.63,10769.417
17578.64,10862.117
17578.65,15161.449
17578.66,15868.945
17578.67,15727.300
17578.68,15349.936
17578.69,14973.092
17578.7,14643.779
17578.71,14080.170
17578.72,13845.678
17578.73,13798.804
17578.74,13377.304
17578.75,13096.669
17578.76,12909.741
17578.77,12863.029
17578.78,12582.931
17578.79,12396.361
17578.8,12303.125
17578.81,12023.610
17578.82,11511.928
17578.83,11790.906
17578.84,11558.404
17578.85,11233.243
17578.86,11140.413
17578.87,11140.413
17578.88,10908.479
17578.89,15255.676
17578.9,16057.920
17578.91,15963.417
17578.92,15349.936
17578.93,15208.559
17578.94,14690.800
17578.95,14267.910
17578.96,13986.349
17578.97,13798.804
17578.98,13705.080
17578.99,13283.727
17579,13049.925
17579.01,12956.461
17579.02,12629.594
17579.03,12489.630
17579.04,12256.519
17579.05,12256.519
17579.06,11977.054
17579.07,11604.888
17579.08,11511.928
17579.09,11465.460
17579.1,11140.413
17579.11,11233.243
17579.12,11047.615
17579.13,10908.479
17579.14,11001.229
17579.15,12582.931
17579.16,15774.507
17579.17,16010.664
17579.18,15680.101
17579.19,15302.802
17579.2,14737.828
17579.21,14549.764
17579.22,14127.093
17579.23,13939.450
17579.24,13564.556
17579.25,13283.727
17579.26,13096.669
17579.27,12816.326
17579.28,12676.265
17579.29,12489.630
17579.3,12163.331
17579.31,12116.749
17579.32,11744.390
17579.33,11697.881
17579.34,11419.000
17579.35,11326.105
17579.36,11372.549
17579.37,11372.549
17579.38,10954.850
17579.39,10815.763
17579.4,13705.080
17579.41,16057.920
17579.42,15916.177
17579.43,15632.910
17579.44,15302.802
17579.45,14926.022
17579.46,14502.768
17579.47,14174.023
17579.48,14080.170
17579.49,13658.230
17579.5,13470.913
17579.51,13096.669
17579.52,12956.461
17579.53,12676.265
17579.54,12676.265
17579.55,12536.276
17579.56,11883.964
17579.57,11977.054
17579.58,11651.381
17579.59,11697.881
17579.6,11465.460
17579.61,11511.928
17579.62,11140.413
17579.63,11094.010
17579.64,10908.479
17579.65,15868.945
17579.66,16152.456
17579.67,15821.723
17579.68,15444.229
17579.69,15067.254
17579.7,14643.779
17579.71,14314.865
17579.72,13939.450
17579.73,13798.804
17579.74,13517.730
17579.75,13236.949
17579.76,12863.029
17579.77,12722.943
17579.78,12629.594
17579.79,12256.519
17579.8,12209.921
17579.81,11977.054
17579.82,11744.390
17579.83,11604.888
17579.84,11511.928
17579.85,11279.670
17579.86,11326.105
17579.87,11094.010
17579.88,11140.413
17579.89,11140.413
17579.9,15821.723
17579.91,16294.321
17579.92,15632.910
17579.93,15491.387
17579.94,15114.348
17579.95,14690.800
17579.96,14220.963
17579.97,13939.450
17579.98,13658.230
17579.99,13517.730
17580,13283.727
17580.01,13236.949
17580.02,12769.631
17580.03,12676.265
17580.04,12489.630
17580.05,12163.331
17580.06,12116.749
17580.07,11930.504
17580.08,11697.881
17580.09,11604.888
17580.1,11326.105
17580.11,11326.105
17580.12,11279.670
17580.13,10954.850
17580.14,10815.763
17580.15,13658.230
17580.16,16294.321
17580.17,16010.664
17580.18,15632.910
17580.19,15161.449
17580.2,14737.828
17580.21,14502.768
17580.22,14220.963
17580.23,14033.256
17580.24,13611.390
17580.25,13283.727
17580.26,13190.181
17580.27,12816.326
17580.28,12769.631
17580.29,12629.594
17580.3,12349.738
17580.31,12209.921
17580.32,12070.176
17580.33,11790.906
17580.34,11419.000
17580.35,11511.928
17580.36,11372.549
17580.37,10954.850
17580.38,10954.850
17580.39,10769.417
17580.4,10862.117
17580.41,14690.800
17580.42,16247.024
17580.43,16057.920
17580.44,15538.553
17580.45,15114.348
17580.46,14737.828
17580.47,14502.768
17580.48,14314.865
17580.49,13845.678
17580.5,13611.390
17580.51,13424.104
17580.52,13096.669
17580.53,13003.188
17580.54,14596.768
17580.55,17099.604
17580.56,16767.732
17580.57,16578.270
17580.58,16152.456
17580.59,15680.101
17580.6,15255.676
17580.61,14973.092
17580.62,14643.779
17580.63,14220.963
17580.64,13939.450
17580.65,13751.938
17580.66,13377.304
17580.67,13236.949
17580.68,13096.669
17580.69,12676.265
17580.7,12629.594
17580.71,12349.738
17580.72,12070.176
17580.73,12023.610
17580.74,11697.881
17580.75,11558.404
17580.76,11604.888
17580.77,11419.000
17580.78,11233.243
17580.79,11186.823
17580.8,14080.170
17580.81,15963.417
17580.82,15680.101
17580.83,15538.553
17580.84,15302.802
17580.85,14926.022
17580.86,14549.764
17580.87,14174.023
17580.88,13986.349
17580.89,13564.556
17580.9,13517.730
17580.91,13049.925
17580.92,12769.631
17580.93,12769.631
17580.94,12489.630
17580.95,12303.125
17580.96,11977.054
17580.97,11977.054
17580.98,11465.460
17580.99,11558.404
17581,11326.105
17581.01,11326.105
17581.02,11140.413
17581.03,11001.229
17581.04,10908.479
17581.05,10815.763
17581.06,10630.428
17581.07,12163.331
17581.08,15774.507
17581.09,15774.507
17581.1,15585.728
17581.11,15114.348
17581.12,14926.022
17581.13,14549.764
17581.14,14220.963
17581.15,13751.938
17581.16,13564.556
17581.17,13330.511
17581.18,13143.421
17581.19,13003.188
17581.2,12676.265
17581.21,12442.991
17581.22,12256.519
17581.23,12116.749
17581.24,12023.610
17581.25,11744.390
17581.26,11651.381
17581.27,11419.000
17581.28,11279.670
17581.29,11094.010
17581.3,11001.229
17581.31,10815.763
17581.32,10769.417
17581.33,10769.417
17581.34,10769.417
17581.35,10537.809
17581.36,15020.169
17581.37,16010.664
17581.38,15821.723
17581.39,15491.387
17581.4,15114.348
17581.41,14737.828
17581.42,14314.865
17581.43,14080.170
17581.44,13798.804
17581.45,13330.511
17581.46,13143.421
17581.47,12909.741
17581.48,12629.594
17581.49,12489.630
17581.5,12303.125
17581.51,12163.331
17581.52,11977.054
17581.53,11790.906
17581.54,11558.404
17581.55,11465.460
17581.56,11419.000
17581.57,11186.823
17581.58,11186.823
17581.59,10862.117
17581.6,14878.962
17581.61,16247.024
17581.62,15963.417
17581.63,15585.728
17581.64,15302.802
17581.65,14831.909
17581.66,14314.865
17581.67,14127.093
17581.68,13939.450
17581.69,13705.080
17581.7,13424.104
17581.71,13143.421
17581.72,13049.925
17581.73,12629.594
17581.74,12536.276
17581.75,12209.921
17581.76,12116.749
17581.77,11744.390
17581.78,11930.504
17581.79,11697.881
17581.8,11419.000
17581.81,11419.000
17581.82,11279.670
17581.83,11186.823
17581.84,11047.615
17581.85,10908.479
17581.86,12863.029
17581.87,16010.664
17581.88,16294.321
17581.89,15680.101
17581.9,15302.802
17581.91,14831.909
17581.92,14549.764
17581.93,14220.963
17581.94,13939.450
17581.95,13564.556
17581.96,13564.556
17581.97,13236.949
17581.98,13049.925
17581.99,16720.354
17582,17099.604
17582.01,16767.732
17582.02,16388.938
17582.03,16010.664
17582.04,15632.910
17582.05,15208.559
17582.06,14784.864
17582.07,14361.828
17582.08,14127.093
17582.09,13892.561
17582.1,13658.230
17582.11,13377.304
17582.12,13049.925
17582.13,12816.326
17582.14,12442.991
17582.15,12256.519
17582.16,12209.921
17582.17,12070.176
17582.18,12116.749
17582.19,11744.390
17582.2,11511.928
17582.21,11279.670
17582.22,11279.670
17582.23,11279.670
17582.24,14033.256
17582.25,15821.723
17582.26,16057.920
17582.27,15538.553
17582.28,15349.936
17582.29,14926.022
17582.3,14549.764
17582.31,14127.093
17582.32,13751.938
17582.33,13658.230
17582.34,13330.511
17582.35,13190.181
17582.36,12909.741
17582.37,12629.594
17582.38,12442.991
17582.39,12256.519
17582.4,12070.176
17582.41,11883.964
17582.42,11837.431
17582.43,11604.888
17582.44,11465.460
17582.45,11233.243
17582.46,11140.413
17582.47,10954.850
17582.48,14267.910
17582.49,15868.945
17582.5,15821.723
17582.51,15397.078
17582.52,15114.348
17582.53,14926.022
17582.54,14455.779
17582.55,14174.023
17582.56,13845.678
17582.57,13611.390
17582.58,13236.949
17582.59,13049.925
17582.6,12816.326
17582.61,12489.630
17582.62,12489.630
17582.63,12116.749
17582.64,12023.610
17582.65,11837.431
17582.66,11837.431
17582.67,11326.105
17582.68,11279.670
17582.69,11233.243
17582.7,11001.229
17582.71,10954.850
17582.72,10862.117
17582.73,12256.519
17582.74,15774.507
17582.75,15963.417
17582.76,15727.300
17582.77,15349.936
17582.78,14690.800
17582.79,14455.779
17582.8,14174.023
17582.81,13798.804
17582.82,13470.913
17582.83,13330.511
17582.84,13003.188
17582.85,12909.741
17582.86,12629.594
17582.87,12349.738
17582.88,12303.125
17582.89,12023.610
17582.9,11977.054
17582.91,11837.431
17582.92,11604.888
17582.93,11465.460
17582.94,11465.460
17582.95,11372.549
17582.96,11140.413
17582.97,10954.850
17582.98,10862.117
17582.99,11977.054
17583,15821.723
17583.01,16010.664
17583.02,15680.101
17583.03,15208.559
17583.04,14784.864
17583.05,14408.800
17583.06,14220.963
17583.07,13939.450
17583.08,13751.938
17583.09,13377.304
17583.1,13143.421
17583.11,12956.461
17583.12,12582.931
17583.13,12396.361
17583.14,12489.630
17583.15,12116.749
17583.16,12023.610
17583.17,11744.390
17583.18,11372.549
17583.19,11511.928
17583.2,11279.670
17583.21,11186.823
17583.22,10954.850
17583.23,10908.479
17583.24,10862.117
17583.25,14737.828
17583.26,16010.664
17583.27,15821.723
17583.28,15491.387
17583.29,14973.092
17583.3,14690.800
17583.31,14408.800
17583.32,14033.256
17583.33,13845.678
17583.34,13564.556
17583.35,13236.949
17583.36,12909.741
17583.37,12816.326
17583.38,12536.276
17583.39,12396.361
17583.4,12209.921
17583.41,12070.176
17583.42,11883.964
17583.43,11883.964
17583.44,11604.888
17583.45,11511.928
17583.46,11372.549
17583.47,11140.413
17583.48,10954.850
17583.49,10815.763
17583.5,13845.678
17583.51,16010.664
17583.52,15916.177
17583.53,15397.078
17583.54,15114.348
17583.55,14973.092
17583.56,14455.779
17583.57,14127.093
17583.58,13658.230
17583.59,13611.390
17583.6,13377.304
17583.61,13190.181
17583.62,12722.943
17583.63,12676.265
17583.64,12489.630
17583.65,12116.749
17583.66,12163.331
17583.67,12116.749
17583.68,11837.431
17583.69,11697.881
17583.7,11419.000
17583.71,11372.549
17583.72,11233.243
17583.73,10908.479
17583.74,11001.229
17583.75,11001.229
17583.76,15680.101
17583.77,16057.920
17583.78,15680.101
17583.79,15255.676
17583.8,14878.962
17583.81,14596.768
17583.82,14408.800
17583.83,14080.170
17583.84,13658.230
17583.85,13611.390
17583.86,13143.421
17583.87,13003.188
17583.88,12816.326
17583.89,12629.594
17583.9,12396.361
17583.91,12163.331
17583.92,12116.749
17583.93,11883.964
17583.94,11697.881
17583.95,11604.888
17583.96,11419.000
17583.97,11326.105
17583.98,11047.615
17583.99,10954.850
17584,10815.763
17584.01,12582.931
17584.02,15963.417
17584.03,16199.736
17584.04,15868.945
17584.05,15208.559
17584.06,14973.092
17584.07,14502.768
17584.08,14408.800
17584.09,14080.170
17584.1,13751.938
17584.11,13517.730
17584.12,13096.669
17584.13,12956.461
17584.14,12769.631
17584.15,16388.938
17584.16,16815.117
17584.17,16625.623
17584.18,16152.456
17584.19,15821.723
17584.2,15444.229
17584.21,14926.022
17584.22,14690.800
17584.23,14408.800
17584.24,14267.910
17584.25,13798.804
17584.26,13564.556
17584.27,13236.949
17584.28,13096.669
17584.29,12909.741
17584.3,12816.326
17584.31,12303.125
17584.32,12536.276
17584.33,12163.331
17584.34,11837.431
17584.35,11697.881
17584.36,11697.881
17584.37,11465.460
17584.38,11233.243
17584.39,14267.910
17584.4,16057.920
17584.41,16010.664
17584.42,15444.229
17584.43,15255.676
17584.44,14878.962
17584.45,14314.865
17584.46,14220.963
17584.47,13798.804
17584.48,13705.080
17584.49,13330.511
17584.5,13003.188
17584.51,12816.326
17584.52,12536.276
17584.53,12442.991
17584.54,12349.738
17584.55,12116.749
17584.56,12023.610
17584.57,11837.431
17584.58,11511.928
17584.59,11419.000
17584.6,11233.243
17584.61,11186.823
17584.62,11047.615
17584.63,14596.768
17584.64,15868.945
17584.65,15727.300
17584.66,15255.676
17584.67,15208.559
17584.68,14737.828
17584.69,14408.800
17584.7,14033.256
17584.71,13705.080
17584.72,13517.730
17584.73,13190.181
17584.74,13236.949
17584.75,12863.029
17584.76,12582.931
17584.77,12489.630
17584.78,12256.519
17584.79,12023.610
17584.8,11883.964
17584.81,11744.390
17584.82,11465.460
17584.83,11326.105
17584.84,11326.105
17584.85,11233.243
17584.86,11094.010
17584.87,14878.962
17584.88,15916.177
17584.89,15774.507
17584.9,15349.936
17584.91,14973.092
17584.92,14737.828
17584.93,14314.865
17584.94,13939.450
17584.95,13751.938
17584.96,13377.304
17584.97,13283.727
17584.98,12816.326
17584.99,12769.631
17585,12629.594
17585.01,12442.991
17585.02,12349.738
17585.03,12116.749
17585.04,11977.054
17585.05,11837.431
17585.06,11604.888
17585.07,11465.460
17585.08,11233.243
17585.09,11140.413
17585.1,10815.763
17585.11,10815.763
17585.12,14926.022
17585.13,16010.664
17585.14,15632.910
17585.15,15397.078
17585.16,14878.962
17585.17,14502.768
17585.18,14267.910
17585.19,14080.170
17585.2,13658.230
17585.21,13470.913
17585.22,13236.949
17585.23,13049.925
17585.24,12863.029
17585.25,12676.265
17585.26,12489.630
17585.27,12256.519
17585.28,11883.964
17585.29,11977.054
17585.3,11883.964
17585.31,11651.381
17585.32,11465.460
17585.33,11279.670
17585.34,11186.823
17585.35,11186.823
17585.36,10815.763
17585.37,11930.504
17585.38,15774.507
17585.39,15774.507
17585.4,15632.910
17585.41,15302.802
17585.42,14831.909
17585.43,14408.800
17585.44,14127.093
17585.45,13892.561
17585.46,13658.230
17585.47,13283.727
17585.48,13049.925
17585.49,12863.029
17585.5,12629.594
17585.51,12442.991
17585.52,12163.331
17585.53,12070.176
17585.54,11883.964
17585.55,11837.431
17585.56,11511.928
17585.57,11326.105
17585.58,11186.823
17585.59,11186.823
17585.6,11001.229
17585.61,10954.850
17585.62,10769.417
17585.63,10769.417
17585.64,14926.022
17585.65,16057.920
17585.66,15821.723
17585.67,15538.553
17585.68,15020.169
17585.69,14737.828
17585.7,14455.779
17585.71,14033.256
17585.72,13798.804
17585.73,13377.304
17585.74,13190.181
17585.75,12909.741
17585.76,12769.631
17585.77,12536.276
17585.78,12489.630
17585.79,12163.331
17585.8,12023.610
17585.81,11883.964
17585.82,11837.431
17585.83,11604.888
17585.84,11326.105
17585.85,11140.413
17585.86,11094.010
17585.87,12909.741
17585.88,16057.920
17585.89,16057.920
17585.9,15727.300
17585.91,15397.078
17585.92,14784.864
17585.93,14737.828
17585.94,14314.865
17585.95,13986.349
17585.96,13705.080
17585.97,13330.511
17585.98,13190.181
17585.99,12909.741
17586,12722.943
17586.01,12442.991
17586.02,12256.519
17586.03,12163.331
17586.04,12070.176
17586.05,11790.906
17586.06,11604.888
17586.07,11651.381
17586.08,11419.000
17586.09,11279.670
17586.1,11094.010
17586.11,10908.479
17586.12,15255.676
17586.13,16105.184
17586.14,15868.945
17586.15,15632.910
17586.16,15114.348
17586.17,14831.909
17586.18,14455.779
17586.19,14174.023
17586.2,13798.804
17586.21,13517.730
17586.22,13330.511
17586.23,13003.188
17586.24,12676.265
17586.25,12536.276
17586.26,12396.361
17586.27,12256.519
17586.28,11977.054
17586.29,11930.504
17586.3,11558.404
17586.31,11558.404
17586.32,11465.460
17586.33,11326.105
17586.34,11186.823
17586.35,11186.823
17586.36,10862.117
17586.37,10769.417
17586.38,11094.010
17586.39,15585.728
17586.4,16010.664
17586.41,15727.300
17586.42,15349.936
17586.43,14973.092
17586.44,14690.800
17586.45,14267.910
17586.46,13986.349
17586.47,13705.080
17586.48,13424.104
17586.49,13236.949
17586.5,13003.188
17586.51,12722.943
17586.52,12442.991
17586.53,12209.921
17586.54,12070.176
17586.55,12116.749
17586.56,11790.906
17586.57,11604.888
17586.58,11558.404
17586.59,11372.549
17586.6,11419.000
17586.61,11140.413
17586.62,11140.413
17586.63,15821.723
17586.64,16247.024
17586.65,15868.945
17586.66,15491.387
17586.67,15114.348
17586.68,14737.828
17586.69,14314.865
17586.7,14127.093
17586.71,13939.450
17586.72,13564.556
17586.73,13330.511
17586.74,13049.925
17586.75,12816.326
17586.76,12722.943
17586.77,12629.594
17586.78,12256.519
17586.79,12070.176
17586.8,11930.504
17586.81,11883.964
17586.82,11511.928
17586.83,11511.928
17586.84,11558.404
17586.85,11233.243
17586.86,11790.906
17586.87,15963.417
17586.88,16152.456
17586.89,15821.723
17586.9,15302.802
17586.91,14973.092
17586.92,14737.828
17586.93,14314.865
17586.94,13986.349
17586.95,13658.230
17586.96,13377.304
17586.97,13096.669
17586.98,13096.669
17586.99,12769.631
17587,12536.276
17587.01,12209.921
17587.02,12070.176
17587.03,11930.504
17587.04,11837.431
17587.05,11604.888
17587.06,11511.928
17587.07,11511.928
17587.08,11372.549
17587.09,11140.413
17587.1,11047.615
17587.11,11047.615
17587.12,10954.850
17587.13,10723.079
17587.14,15255.676
17587.15,15963.417
17587.16,15821.723
17587.17,15255.676
17587.18,14973.092
17587.19,14596.768
17587.2,14314.865
17587.21,13939.450
17587.22,13798.804
17587.23,13424.104
17587.24,13236.949
17587.25,13049.925
17587.26,12816.326
17587.27,12629.594
17587.28,12489.630
17587.29,12303.125
17587.3,12116.749
17587.31,11930.504
17587.32,11744.390
17587.33,11651.381
17587.34,11465.460
17587.35,11326.105
17587.36,11233.243
17587.37,11001.229
17587.38,14784.864
17587.39,16199.736
17587.4,16057.920
17587.41,15585.728
17587.42,15208.559
17587.43,14878.962
17587.44,14596.768
17587.45,14314.865
17587.46,13751.938
17587.47,13705.080
17587.48,13283.727
17587.49,13096.669
17587.5,12816.326
17587.51,12676.265
17587.52,12536.276
17587.53,15774.507
17587.54,16909.914
17587.55,16578.270
17587.56,16105.184
17587.57,15963.417
17587.58,15302.802
17587.59,15114.348
17587.6,14737.828
17587.61,14220.963
17587.62,14080.170
17587.63,13658.230
17587.64,13470.913
17587.65,13190.181
17587.66,12863.029
17587.67,12769.631
17587.68,12629.594
17587.69,12442.991
17587.7,12163.331
17587.71,11883.964
17587.72,11790.906
17587.73,11604.888
17587.74,11558.404
17587.75,11279.670
17587.76,11279.670
17587.77,11186.823
17587.78,15397.078
17587.79,16152.456
17587.8,15632.910
17587.81,15255.676
17587.82,15067.254
17587.83,14690.800
17587.84,14408.800
17587.85,14033.256
17587.86,13751.938
17587.87,13377.304
17587.88,13143.421
17587.89,12863.029
17587.9,12816.326
17587.91,12536.276
17587.92,12256.519
17587.93,12209.921
17587.94,12070.176
17587.95,11977.054
17587.96,11651.381
17587.97,11511.928
17587.98,11558.404
17587.99,11279.670
17588,11094.010
17588.01,11140.413
17588.02,12536.276
17588.03,15916.177
17588.04,16152.456
17588.05,15585.728
17588.06,15444.229
17588.07,14926.022
17588.08,14361.828
17588.09,14127.093
17588.1,13892.561
17588.11,13517.730
17588.12,13377.304
17588.13,13096.669
17588.14,12816.326
17588.15,12722.943
17588.16,12629.594
17588.17,12396.361
17588.18,12209.921
17588.19,11930.504
17588.2,11697.881
17588.21,11511.928
17588.22,11326.105
17588.23,11326.105
17588.24,11094.010
17588.25,10862.117
17588.26,10769.417
17588.27,10815.763
17588.28,10862.117
17588.29,12956.461
17588.3,15632.910
17588.31,15821.723
17588.32,15632.910
17588.33,15114.348
17588.34,14737.828
17588.35,14314.865
17588.36,14080.170
17588.37,13986.349
17588.38,13470.913
17588.39,13190.181
17588.4,13096.669
17588.41,12769.631
17588.42,12582.931
17588.43,12209.921
17588.44,12209.921
17588.45,12023.610
17588.46,11837.431
17588.47,11651.381
17588.48,11697.881
17588.49,11604.888
17588.5,11279.670
17588.51,11372.549
17588.52,11094.010
17588.53,10954.850
17588.54,10815.763
17588.55,10769.417
17588.56,10537.809
17588.57,11001.229
17588.58,15585.728
17588.59,15821.723
17588.6,15680.101
17588.61,15491.387
17588.62,14973.092
17588.63,14643.779
17588.64,14314.865
17588.65,13751.938
17588.66,13798.804
17588.67,13236.949
17588.68,13236.949
17588.69,13143.421
17588.7,12863.029
17588.71,15585.728
17588.72,16957.324
17588.73,16767.732
17588.74,16199.736
17588.75,16057.920
17588.76,15349.936
17588.77,14973.092
17588.78,14737.828
17588.79,14314.865
17588.8,13939.450
17588.81,13892.561
17588.82,13564.556
17588.83,13190.181
17588.84,13236.949
17588.85,12956.461
17588.86,12769.631
17588.87,12442.991
17588.88,12116.749
17588.89,12070.176
17588.9,12023.610
17588.91,11697.881
17588.92,11697.881
17588.93,11465.460
17588.94,11279.670
17588.95,11233.243
17588.96,10862.117
17588.97,10908.479
17588.98,13283.727
17588.99,15868.945
17589,15868.945
17589.01,15680.101
17589.02,15161.449
17589.03,14878.962
17589.04,14455.779
17589.05,14174.023
17589.06,14033.256
17589.07,13798.804
17589.08,13283.727
17589.09,13003.188
17589.1,12863.029
17589.11,12676.265
17589.12,12396.361
17589.13,12163.331
17589.14,12023.610
17589.15,11930.504
17589.16,11651.381
17589.17,11697.881
17589.18,11419.000
17589.19,11233.243
17589.2,11186.823
17589.21,11001.229
17589.22,10908.479
17589.23,15161.449
17589.24,16105.184
17589.25,15727.300
17589.26,15444.229
17589.27,15067.254
17589.28,14831.909
17589.29,14502.768
17589.3,14080.170
17589.31,13705.080
17589.32,13611.390
17589.33,13190.181
17589.34,13143.421
17589.35,12909.741
17589.36,12442.991
17589.37,12396.361
17589.38,12209.921
17589.39,11883.964
17589.4,11837.431
17589.41,11604.888
17589.42,11558.404
17589.43,11326.105
17589.44,11326.105
17589.45,11186.823
17589.46,11001.229
17589.47,10815.763
17589.48,13143.421
17589.49,15821.723
17589.5,15821.723
17589.51,15444.229
17589.52,15208.559
17589.53,14784.864
17589.54,14643.779
17589.55,14080.170
17589.56,13892.561
17589.57,13658.230
17589.58,13424.104
17589.59,13003.188
17589.6,12816.326
17589.61,12629.594
17589.62,12722.943
17589.63,12256.519
17589.64,12070.176
17589.65,12116.749
17589.66,11837.431
17589.67,11744.390
17589.68,11511.928
17589.69,11511.928
17589.7,11372.549
17589.71,11047.615
17589.72,14267.910
17589.73,16152.456
17589.74,15821.723
17589.75,15444.229
17589.76,15114.348
17589.77,14926.022
17589.78,14502.768
17589.79,14174.023
17589.8,13939.450
17589.81,13705.080
17589.82,13470.913
17589.83,13096.669
17589.84,12816.326
17589.85,12769.631
17589.86,12536.276
17589.87,12303.125
17589.88,12303.125
17589.89,11930.504
17589.9,11744.390
17589.91,11511.928
17589.92,11419.000
17589.93,11419.000
17589.94,11279.670
17589.95,11001.229
17589.96,11279.670
17589.97,15727.300
17589.98,15916.177
17589.99,15632.910
17590,15397.078
17590.01,15114.348
17590.02,14549.764
17590.03,14455.779
17590.04,14127.093
17590.05,13892.561
17590.06,13517.730
17590.07,13190.181
17590.08,13003.188
17590.09,12863.029
17590.1,12536.276
17590.11,12163.331
17590.12,12116.749
17590.13,12070.176
17590.14,11790.906
17590.15,11558.404
17590.16,11558.404
17590.17,11465.460
17590.18,11326.105
17590.19,11140.413
17590.2,11233.243
17590.21,11001.229
17590.22,12349.738
17590.23,16152.456
17590.24,16057.920
17590.25,15727.300
17590.26,15302.802
17590.27,14878.962
17590.28,14690.800
17590.29,14361.828
17590.3,13892.561
17590.31,13751.938
17590.32,13283.727
17590.33,13190.181
17590.34,12956.461
17590.35,12722.943
17590.36,12489.630
17590.37,12209.921
17590.38,15680.101
17590.39,16672.984
17590.4,16388.938
17590.41,15821.723
17590.42,15538.553
17590.43,15208.559
17590.44,14973.092
17590.45,14643.779
17590.46,14174.023
17590.47,13939.450
17590.48,13705.080
17590.49,13330.511
17590.5,13190.181
17590.51,12863.029
17590.52,12816.326
17590.53,12442.991
17590.54,12116.749
17590.55,12209.921
17590.56,12023.610
17590.57,11604.888
17590.58,11697.881
17590.59,11604.888
17590.6,11326.105
17590.61,10954.850
17590.62,11186.823
17590.63,11233.243
17590.64,15632.910
17590.65,16057.920
17590.66,15868.945
17590.67,15538.553
17590.68,14973.092
17590.69,14690.800
17590.7,14361.828
17590.71,13939.450
17590.72,13564.556
17590.73,13517.730
17590.74,13143.421
17590.75,12909.741
17590.76,12629.594
17590.77,12489.630
17590.78,12303.125
17590.79,12116.749
17590.8,11883.964
17590.81,11790.906
17590.82,11744.390
17590.83,11419.000
17590.84,11419.000
17590.85,11186.823
17590.86,11094.010
17590.87,10954.850
17590.88,10815.763
17590.89,10908.479
17590.9,15302.802
17590.91,15963.417
17590.92,15491.387
17590.93,15161.449
17590.94,14878.962
17590.95,14690.800
17590.96,14314.865
17590.97,13986.349
17590.98,13705.080
17590.99,13377.304
17591,13143.421
17591.01,12909.741
17591.02,12582.931
17591.03,12442.991
17591.04,12256.519
